Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store,StoreType,Assortment,CompetitionDistance,DayOfWeek,IsWeekend,Year_detail,Month_detail,Total_Stores_Open,Avg_Customers_Per_Store,Sales_Per_Customer,Promo_Penetration,Holiday_Penetration
2014-03-14,6447567.0,5505505.809682642,3800879.839085216,7049315.753227854,False,Historical,2014,3,March,Friday,11,6447567,777216,1.0,0.0,1.0,0.025202520252025202,1111,a,a,5414.896489648965,4,0.0,2014,3,1111,699.5643564356436,8.295720880681818,0.0,1.0
2014-03-15,6310072.0,5885838.99526802,4260805.821255531,7649253.612931238,False,Historical,2014,3,March,Saturday,11,6310072,704305,1.0,0.0,1.0,0.0,1111,a,a,5414.896489648965,5,1.0,2014,3,1111,633.9378937893789,8.959288944420386,0.0,1.0
2014-03-16,213125.0,-516720.3409514671,-2033418.543017662,1087531.6086865894,False,Historical,2014,3,March,Sunday,11,213125,38502,1.0,0.0,1.0,0.0,27,b,c,9688.518518518518,6,1.0,2014,3,27,1426.0,5.535426731078905,0.0,1.0
2014-03-17,10311703.0,9132360.99682922,7370339.029801298,10618887.0801498,False,Historical,2014,3,March,Monday,12,10311703,1024867,1.0,1.0,1.0,0.0,1111,a,a,5414.896489648965,0,0.0,2014,3,1111,922.4725472547254,10.061503590221951,1.0,1.0
2014-03-18,8426401.0,8149467.85974024,6602018.847654545,9677494.604383804,False,Historical,2014,3,March,Tuesday,12,8426401,881600,1.0,1.0,1.0,0.0,1112,a,a,5410.5845323741005,1,0.0,2014,3,1112,792.8057553956835,9.558077359346642,1.0,1.0
2014-03-19,7849900.0,7654446.886646923,6067665.4271027045,9372117.990369,False,Historical,2014,3,March,Wednesday,12,7849900,843215,1.0,1.0,1.0,0.0,1112,a,a,5410.5845323741005,2,0.0,2014,3,1112,758.2868705035971,9.309488090226099,1.0,1.0
2014-03-20,7179418.0,7301455.81638965,5617258.20324162,8917589.52020226,False,Historical,2014,3,March,Thursday,12,7179418,814730,1.0,1.0,1.0,0.0,1111,a,a,5413.888388838884,3,0.0,2014,3,1111,733.3303330333033,8.812021160384422,1.0,1.0
2014-03-21,7681649.0,7711740.846802109,6129516.693221817,9363589.476743326,False,Historical,2014,3,March,Friday,12,7681649,838189,1.0,1.0,1.0,0.0,1111,a,a,5412.106210621062,4,0.0,2014,3,1111,754.4455445544554,9.164578633219953,1.0,1.0
2014-03-22,6176931.0,5517013.096118547,3967527.233474997,7040412.315933774,False,Historical,2014,3,March,Saturday,12,6176931,705202,1.0,0.0,1.0,0.0,1109,a,a,5420.658250676285,5,1.0,2014,3,1109,635.8899909828674,8.759094557304149,0.0,1.0
2014-03-23,217517.0,-834048.8708637293,-2396907.8609251343,729300.3505895679,False,Historical,2014,3,March,Sunday,12,217517,39261,1.0,0.0,1.0,0.0,30,b,c,12534.333333333334,6,1.0,2014,3,30,1308.7,5.540281704490461,0.0,1.0
2014-03-24,6506590.0,6190761.659578909,4594124.664047887,7720258.008223704,False,Historical,2014,3,March,Monday,13,6506590,779249,1.0,0.0,1.0,0.0,1109,a,a,5420.658250676285,0,0.0,2014,3,1109,702.6591523895402,8.349821430633854,0.0,1.0
2014-03-25,5909575.0,5234072.60063811,3795173.351251536,6741798.855694544,False,Historical,2014,3,March,Tuesday,13,5909575,725439,1.0,0.0,1.0,0.0,1109,a,a,5420.658250676285,1,0.0,2014,3,1109,654.1379621280432,8.146205263295743,0.0,1.0
2014-03-26,5840946.0,4762867.860792258,3229633.585258978,6402483.879370164,False,Historical,2014,3,March,Wednesday,13,5840946,706845,1.0,0.0,1.0,0.0,1110,a,a,5415.954954954955,2,0.0,2014,3,1110,636.7972972972973,8.263404282409864,0.0,1.0
2014-03-27,6024721.0,5362668.697735566,3775780.726447847,6990670.548874784,False,Historical,2014,3,March,Thursday,13,6024721,729455,1.0,0.0,0.38738738738738737,0.0,1110,a,a,5415.954954954955,3,0.0,2014,3,1110,657.1666666666666,8.259208587232933,0.0,0.38738738738738737
2014-03-28,6822072.0,6377991.15324281,4698887.806891918,7984130.079629073,False,Historical,2014,3,March,Friday,13,6822072,792762,1.0,0.0,0.0,0.0,1111,a,a,5411.332133213321,4,0.0,2014,3,1111,713.5571557155715,8.6054477888698,0.0,0.0
2014-03-29,6248819.0,6794208.141550207,5184932.788589885,8399727.595982904,False,Historical,2014,3,March,Saturday,13,6248819,707761,1.0,0.0,0.0,0.0,1112,a,a,5407.473021582734,5,1.0,2014,3,1112,636.4757194244604,8.828995946371727,0.0,0.0
2014-03-30,207045.0,492323.99129555695,-1134201.280560384,2122150.4072854337,False,Historical,2014,3,March,Sunday,13,207045,38245,1.0,0.0,0.0,0.0,30,b,c,12737.333333333334,6,1.0,2014,3,30,1274.8333333333333,5.413648842986011,0.0,0.0
2014-03-31,12062933.0,10069649.296506198,8451555.249971148,11708025.670919204,False,Historical,2014,3,March,Monday,14,12062933,1125153,1.0,1.0,0.0,0.0,1114,a,a,5399.5242369838425,0,0.0,2014,3,1114,1010.011669658887,10.721149034842373,1.0,0.0
2014-04-01,9114237.0,9127816.7677533,7581931.250282528,10775100.680396331,False,Historical,2014,4,April,Tuesday,14,9114237,946518,1.0,1.0,0.0,0.0,1114,a,a,5399.5242369838425,1,0.0,2014,4,1114,849.657091561939,9.629227336405647,1.0,0.0
2014-04-02,8314447.0,8666973.09328465,7087302.952317105,10154350.283394955,False,Historical,2014,4,April,Wednesday,14,8314447,884087,1.0,1.0,0.0,0.0,1113,a,a,5402.273135669362,2,0.0,2014,4,1113,794.3279424977538,9.404557470022747,1.0,0.0
2014-04-03,8215262.0,8350804.351936296,6707385.975050988,9987940.154572738,False,Historical,2014,4,April,Thursday,14,8215262,886014,1.0,1.0,0.0,0.019766397124887692,1113,a,a,5402.273135669362,3,0.0,2014,4,1113,796.0592991913746,9.272158227748093,1.0,0.0
2014-04-04,8575005.0,8780836.18954912,7079391.917377588,10346018.276640292,False,Historical,2014,4,April,Friday,14,8575005,914152,1.0,1.0,0.0,0.019748653500897665,1114,a,a,5399.344703770197,4,0.0,2014,4,1114,820.6032315978456,9.380283585224339,1.0,0.0
2014-04-05,6560749.0,6631044.374285189,5075091.493269067,8335646.65838708,False,Historical,2014,4,April,Saturday,14,6560749,731475,1.0,0.0,0.0,0.019748653500897665,1114,a,a,5399.551166965889,5,1.0,2014,4,1114,656.6202872531418,8.969204689155474,0.0,0.0
2014-04-06,223163.0,370353.24487170833,-1228091.3143697656,1960464.3465425211,False,Historical,2014,4,April,Sunday,14,223163,39945,1.0,0.0,0.0,0.03125,32,b,c,12899.6875,6,1.0,2014,4,32,1248.28125,5.586756790587057,0.0,0.0
2014-04-07,6624706.0,7331019.514237476,5756144.706224206,8888638.786277235,False,Historical,2014,4,April,Monday,15,6624706,808791,1.0,0.0,0.0,0.019748653500897665,1114,a,a,5399.551166965889,0,0.0,2014,4,1114,726.024236983842,8.190875022100888,0.0,0.0
2014-04-08,6248167.0,6396764.908582782,4633429.1857753815,7962372.392976585,False,Historical,2014,4,April,Tuesday,15,6248167,746392,1.0,0.0,0.0,0.019748653500897665,1114,a,a,5399.551166965889,1,0.0,2014,4,1114,670.0107719928187,8.371160194643029,0.0,0.0
2014-04-09,6410230.0,5939849.520476383,4315659.10693673,7593417.270041009,False,Historical,2014,4,April,Wednesday,15,6410230,764528,1.0,0.0,0.0,0.019748653500897665,1114,a,a,5399.551166965889,2,0.0,2014,4,1114,686.2908438061041,8.384558838917608,0.0,0.0
2014-04-10,6524511.0,5619811.491189226,3837241.53696597,7235609.660766098,False,Historical,2014,4,April,Thursday,15,6524511,779628,1.0,0.0,0.0,0.019730941704035873,1115,a,a,5396.600896860987,3,0.0,2014,4,1115,699.217937219731,8.368748941803014,0.0,0.0
2014-04-11,6910251.0,6047818.669662969,4446323.238513155,7690972.90690838,False,Historical,2014,4,April,Friday,15,6910251,813960,1.0,0.0,0.0,0.019730941704035873,1115,a,a,5396.600896860987,4,0.0,2014,4,1115,730.0089686098655,8.48966902550494,0.0,0.0
2014-04-12,6388099.0,6462955.407489435,4829659.781110196,8130532.8848460065,False,Historical,2014,4,April,Saturday,15,6388099,726704,1.0,0.0,0.0,0.019730941704035873,1115,a,a,5396.600896860987,5,1.0,2014,4,1115,651.752466367713,8.790510304057774,0.0,0.0
2014-04-13,241475.0,235367.44295659725,-1341039.3760777372,1941854.785075092,False,Historical,2014,4,April,Sunday,15,241475,42162,1.0,0.0,0.0,0.03225806451612903,31,b,c,12374.193548387097,6,1.0,2014,4,31,1360.0645161290322,5.727313694796262,0.0,0.0
2014-04-14,11683139.0,9944202.760437995,8220931.207516164,11437473.930759251,False,Historical,2014,4,April,Monday,16,11683139,1089929,1.0,1.0,0.0,0.7721973094170403,1115,a,a,5396.600896860987,0,0.0,2014,4,1115,977.514798206278,10.719174368238665,1.0,0.0
2014-04-15,10668363.0,9013081.984106466,7353378.128021055,10547708.900456874,False,Historical,2014,4,April,Tuesday,16,10668363,1041972,1.0,1.0,0.0,0.7721973094170403,1115,a,a,5396.600896860987,1,0.0,2014,4,1115,934.5040358744394,10.238627333555987,1.0,0.0
2014-04-16,10024850.0,8590548.558763707,7003185.445046113,10175652.055199904,False,Historical,2014,4,April,Wednesday,16,10024850,1024616,1.0,1.0,0.0,0.8753363228699551,1115,a,a,5396.600896860987,2,0.0,2014,4,1115,918.9381165919283,9.78400688648235,1.0,0.0
2014-04-17,10357418.0,8272984.997652099,6620609.87710368,9891344.928175082,False,Historical,2014,4,April,Thursday,16,10357418,1109623,1.0,1.0,0.0,0.8753363228699551,1115,a,a,5396.600896860987,3,0.0,2014,4,1115,995.1775784753363,9.33417746387737,1.0,0.0
2014-04-18,222365.0,7229639.475824972,5677384.114004439,8883591.377236484,False,Historical,2014,4,April,Friday,16,222365,38237,1.0,1.0,1.0,0.9411764705882353,17,b,b,1060.5882352941176,4,0.0,2014,4,17,2249.235294117647,5.815440541883516,1.0,1.0
2014-04-19,8428009.0,6340864.767216839,4833210.81669092,7991804.954564418,False,Historical,2014,4,April,Saturday,16,8428009,948290,1.0,0.0,0.0,0.12017937219730941,1115,a,a,5396.600896860987,5,1.0,2014,4,1115,850.4843049327354,8.887586075989413,0.0,0.0
2014-04-20,186799.0,-18096.92773658242,-1737192.140257222,1517882.7126973309,False,Historical,2014,4,April,Sunday,16,186799,35030,1.0,0.0,0.0,0.125,32,b,c,12925.9375,6,1.0,2014,4,32,1094.6875,5.332543534113617,0.0,0.0
2014-04-21,240988.0,5827857.616469766,4178634.556406094,7493011.535667517,False,Historical,2014,4,April,Monday,17,240988,43421,1.0,0.0,1.0,0.96875,32,b,c,12925.9375,0,0.0,2014,4,32,1356.90625,5.550033393979872,0.0,1.0
2014-04-22,6971756.0,6390320.559704749,4843670.143988459,8137238.389486024,False,Historical,2014,4,April,Tuesday,17,6971756,850700,1.0,0.0,0.0,0.9245960502692998,1114,a,a,5400.9605026929985,1,0.0,2014,4,1114,763.6445242369839,8.195316797931115,0.0,0.0
2014-04-23,5997676.0,5946820.073581738,4389280.738784923,7549983.845057884,False,Historical,2014,4,April,Wednesday,17,5997676,745429,1.0,0.0,0.0,0.9048473967684022,1114,a,a,5400.9605026929985,2,0.0,2014,4,1114,669.1463195691202,8.045938647409747,0.0,0.0
2014-04-24,6039156.0,5647808.626227474,4102085.0175368222,7219182.384537642,False,Historical,2014,4,April,Thursday,17,6039156,747952,1.0,0.0,0.0,0.9048473967684022,1114,a,a,5400.9605026929985,3,0.0,2014,4,1114,671.4111310592459,8.07425610199585,0.0,0.0
2014-04-25,6219955.0,6091447.695016979,4461723.8820116585,7708597.475344567,False,Historical,2014,4,April,Friday,17,6219955,760617,1.0,0.0,0.0,0.9048473967684022,1114,a,a,5400.9605026929985,4,0.0,2014,4,1114,682.7800718132854,8.17751246685257,0.0,0.0
2014-04-26,5968493.0,6241095.485391339,4509527.070681242,7875439.223420135,False,Historical,2014,4,April,Saturday,17,5968493,687942,1.0,0.0,0.0,0.0,1114,a,a,5400.9605026929985,5,1.0,2014,4,1114,617.5421903052064,8.675866570146901,0.0,0.0
2014-04-27,219630.0,103465.6660778362,-1589882.3195674978,1690701.694055219,False,Historical,2014,4,April,Sunday,17,219630,39223,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,4,32,1225.71875,5.599520689391428,0.0,0.0
2014-04-28,10667908.0,9551678.137697972,7986279.843185018,11184814.118407514,False,Historical,2014,4,April,Monday,18,10667908,1046696,1.0,1.0,0.0,0.1606822262118492,1114,a,a,5400.9605026929985,0,0.0,2014,4,1114,939.5834829443447,10.191983154612227,1.0,0.0
2014-04-29,9457130.0,8659812.375174854,7060345.202787473,10396031.890196566,False,Historical,2014,4,April,Tuesday,18,9457130,953790,1.0,1.0,0.0,0.16053811659192826,1115,a,a,5396.600896860987,1,0.0,2014,4,1115,855.4170403587444,9.915316788810955,1.0,0.0
2014-04-30,10841040.0,8239688.810394134,6608047.101677269,9883941.481791198,False,Historical,2014,4,April,Wednesday,18,10841040,1097830,1.0,1.0,0.0,0.16053811659192826,1115,a,a,5396.600896860987,2,0.0,2014,4,1115,984.6008968609865,9.874971534754925,1.0,0.0
2014-05-01,238077.0,6444585.320030736,4786837.386220145,8033215.019118743,False,Historical,2014,5,May,Thursday,18,238077,39554,1.0,1.0,1.0,0.05,20,b,a,1874.0,3,0.0,2014,5,20,1977.7,6.019037265510441,1.0,1.0
2014-05-02,11310699.0,8441441.896130834,6820983.8695636215,10141344.69474155,False,Historical,2014,5,May,Friday,18,11310699,1141048,1.0,1.0,0.0,0.263016157989228,1114,a,a,5400.9605026929985,4,0.0,2014,5,1114,1024.2800718132855,9.912553196710393,1.0,0.0
2014-05-03,6850332.0,6290014.869394273,4759452.461271162,7965050.75758144,False,Historical,2014,5,May,Saturday,18,6850332,771104,1.0,0.0,0.0,0.0,1114,a,a,5400.9605026929985,5,1.0,2014,5,1114,692.1938958707361,8.88379777565672,0.0,0.0
2014-05-04,227506.0,196624.8877629461,-1524270.3974836117,1843949.0439190385,False,Historical,2014,5,May,Sunday,18,227506,40401,1.0,0.0,0.0,0.0,33,b,c,13418.787878787878,6,1.0,2014,5,33,1224.2727272727273,5.6311972475928815,0.0,0.0
2014-05-05,10797063.0,9550126.39338804,8026448.749766512,11149052.179279018,False,Historical,2014,5,May,Monday,19,10797063,1067972,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,0,0.0,2014,5,1115,957.8224215246637,10.109874603454022,1.0,0.0
2014-05-06,9073871.0,8668527.595537925,7118121.206098961,10280019.573011696,False,Historical,2014,5,May,Tuesday,19,9073871,933440,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,1,0.0,2014,5,1115,837.1659192825113,9.72089368357902,1.0,0.0
2014-05-07,8451824.0,8253303.728442764,6631776.327403351,9999844.069958989,False,Historical,2014,5,May,Wednesday,19,8451824,878000,1.0,1.0,0.0,0.0,1114,a,a,5388.016157989228,2,0.0,2014,5,1114,788.1508078994614,9.626223234624145,1.0,0.0
2014-05-08,8356504.0,7971002.401946288,6243034.1865349645,9609368.580550116,False,Historical,2014,5,May,Thursday,19,8356504,886932,1.0,1.0,0.0,0.0,1114,a,a,5388.016157989228,3,0.0,2014,5,1114,796.1687612208259,9.421809112761744,1.0,0.0
2014-05-09,8722646.0,8418924.35167247,6666332.704986341,10017715.201524587,False,Historical,2014,5,May,Friday,19,8722646,928988,1.0,1.0,0.0,0.0,1114,a,a,5388.016157989228,4,0.0,2014,5,1114,833.9210053859964,9.38940653700586,1.0,0.0
2014-05-10,6828031.0,6355454.506246204,4774842.007931613,7991623.929667094,False,Historical,2014,5,May,Saturday,19,6828031,775352,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,5,1.0,2014,5,1114,696.0071813285458,8.80636278748233,0.0,0.0
2014-05-11,242817.0,287842.95670561685,-1314697.995813191,2024020.0479643696,False,Historical,2014,5,May,Sunday,19,242817,41961,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,5,32,1311.28125,5.786730535497248,0.0,0.0
2014-05-12,6383523.0,7085649.853536481,5489935.097066175,8705281.6034222,False,Historical,2014,5,May,Monday,20,6383523,780714,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,0,0.0,2014,5,1114,700.8204667863555,8.176519186283326,0.0,0.0
2014-05-13,6128627.0,6198384.4717988735,4561452.280868728,7674977.716613252,False,Historical,2014,5,May,Tuesday,20,6128627,751507,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,1,0.0,2014,5,1114,674.6023339317774,8.155116319608467,0.0,0.0
2014-05-14,6141038.0,5773207.541828422,4308395.145058568,7312394.452772373,False,Historical,2014,5,May,Wednesday,20,6141038,744235,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,2,0.0,2014,5,1114,668.0745062836625,8.251477020027277,0.0,0.0
2014-05-15,6252912.0,5478921.298385595,3870215.942059443,7007277.318283635,False,Historical,2014,5,May,Thursday,20,6252912,759575,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,3,0.0,2014,5,1114,681.8447037701975,8.232119277227397,0.0,0.0
2014-05-16,6515173.0,5909909.190314736,4265161.464434366,7471590.713491973,False,Historical,2014,5,May,Friday,20,6515173,784919,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,4,0.0,2014,5,1114,704.5951526032316,8.300439918004278,0.0,0.0
2014-05-17,6052688.0,6326096.140583941,4640555.884774847,7924741.149018673,False,Historical,2014,5,May,Saturday,20,6052688,700008,1.0,0.0,0.0,0.0,1114,a,a,5388.016157989228,5,1.0,2014,5,1114,628.3734290843806,8.646598324590576,0.0,0.0
2014-05-18,234786.0,275807.3698017598,-1285863.1019486245,1956454.593936112,False,Historical,2014,5,May,Sunday,20,234786,42078,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,5,32,1314.9375,5.579780407814059,0.0,0.0
2014-05-19,10104320.0,9498169.199524645,7775222.880139811,11055403.593141263,False,Historical,2014,5,May,Monday,21,10104320,1007594,1.0,1.0,0.0,0.0,1114,a,a,5388.016157989228,0,0.0,2014,5,1114,904.4829443447038,10.028166106586582,1.0,0.0
2014-05-20,8264365.0,8598727.139565442,6979060.239949164,10201312.132992169,False,Historical,2014,5,May,Tuesday,21,8264365,883301,1.0,1.0,0.0,0.0,1113,a,a,5391.078167115903,1,0.0,2014,5,1113,793.6217430368374,9.356227378888963,1.0,0.0
2014-05-21,7727052.0,8160251.367679534,6491605.567873596,9699373.35317904,False,Historical,2014,5,May,Wednesday,21,7727052,839270,1.0,1.0,0.0,0.0,1113,a,a,5392.758310871518,2,0.0,2014,5,1113,754.0610961365678,9.206872639317503,1.0,0.0
2014-05-22,7517793.0,7853815.887233004,6264522.32021097,9387672.871994823,False,Historical,2014,5,May,Thursday,21,7517793,833380,1.0,1.0,0.0,0.0,1113,a,a,5392.758310871518,3,0.0,2014,5,1113,748.7690925426774,9.020846432599775,1.0,0.0
2014-05-23,8177009.0,8270820.112294956,6772655.776664738,9905409.04948658,False,Historical,2014,5,May,Friday,21,8177009,875454,1.0,1.0,0.0,0.0,1113,a,a,5392.758310871518,4,0.0,2014,5,1113,786.5714285714286,9.34030685792743,1.0,0.0
2014-05-24,6130815.0,6206766.609358702,4570959.6794539215,7823184.329441675,False,Historical,2014,5,May,Saturday,21,6130815,702044,1.0,0.0,0.0,0.0,1113,a,a,5392.758310871518,5,1.0,2014,5,1113,630.7672955974842,8.732807345408549,0.0,0.0
2014-05-25,224097.0,186456.7585334058,-1298601.433230864,1788670.5540351996,False,Historical,2014,5,May,Sunday,21,224097,41751,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,5,32,1304.71875,5.367464252353237,0.0,0.0
2014-05-26,6489410.0,6890658.508629303,5328170.771207411,8503452.319543773,False,Historical,2014,5,May,Monday,22,6489410,780164,1.0,0.0,0.0,0.0,1113,a,a,5392.758310871518,0,0.0,2014,5,1113,700.9559748427673,8.318007495859845,0.0,0.0
2014-05-27,6286135.0,6000211.404949219,4354213.754815372,7551028.848287622,False,Historical,2014,5,May,Tuesday,22,6286135,734810,1.0,0.0,0.0,0.0,1113,a,a,5392.758310871518,1,0.0,2014,5,1113,660.2066486972147,8.554776064560906,0.0,0.0
2014-05-28,7944392.0,5571265.4868758125,3997099.13392099,7179231.127496824,False,Historical,2014,5,May,Wednesday,22,7944392,887635,1.0,0.0,0.0,0.0,1113,a,a,5392.758310871518,2,0.0,2014,5,1113,797.5157232704403,8.9500661871152,0.0,0.0
2014-05-29,292254.0,3832715.128103035,2101158.332358684,5400741.77552401,False,Historical,2014,5,May,Thursday,22,292254,46904,1.0,0.0,1.0,0.0,31,b,c,12374.193548387097,3,0.0,2014,5,31,1513.032258064516,6.230897151628859,0.0,1.0
2014-05-30,9846892.0,5820203.573079882,4167173.216181614,7491521.6958566755,False,Historical,2014,5,May,Friday,22,9846892,1043166,1.0,0.0,0.0,0.37915543575920935,1113,a,a,5392.758310871518,4,0.0,2014,5,1113,937.256064690027,9.439429582635936,0.0,0.0
2014-05-31,6880606.0,6122889.530808163,4624505.302743419,7712872.971036389,False,Historical,2014,5,May,Saturday,22,6880606,762489,1.0,0.0,0.0,0.0,1112,a,a,5397.446043165468,5,1.0,2014,5,1112,685.69154676259,9.023875754273176,0.0,0.0
2014-06-01,264670.0,153167.59556443675,-1368522.668297756,1792775.5409429078,False,Historical,2014,6,June,Sunday,22,264670,45153,1.0,0.0,0.0,0.0,33,b,c,13418.787878787878,6,1.0,2014,6,33,1368.2727272727273,5.861626027063539,0.0,0.0
2014-06-02,11662688.0,9303861.18340193,7858315.797444799,11000724.232463315,False,Historical,2014,6,June,Monday,23,11662688,1107845,1.0,1.0,0.0,0.04946043165467626,1112,a,a,5397.446043165468,0,0.0,2014,6,1112,996.2634892086331,10.527364387617402,1.0,0.0
2014-06-03,9598519.0,8436891.360939397,6684127.360691309,9997097.06531078,False,Historical,2014,6,June,Tuesday,23,9598519,966071,1.0,1.0,0.0,0.04946043165467626,1112,a,a,5397.446043165468,1,0.0,2014,6,1112,868.7688848920864,9.93562481432524,1.0,0.0
2014-06-04,8807342.0,8030206.500618765,6406585.434859621,9702271.23943674,False,Historical,2014,6,June,Wednesday,23,8807342,902840,1.0,1.0,0.0,0.04941599281221923,1113,a,a,5392.695417789758,2,0.0,2014,6,1113,811.1769991015274,9.755152629480307,1.0,0.0
2014-06-05,8812312.0,7758134.748585776,6183003.654482798,9377242.330248209,False,Historical,2014,6,June,Thursday,23,8812312,914456,1.0,1.0,0.0,0.04941599281221923,1113,a,a,5392.695417789758,3,0.0,2014,6,1113,821.6136567834681,9.636671419948035,1.0,0.0
2014-06-06,8857173.0,8204774.178997399,6646211.619265238,9770552.105343573,False,Historical,2014,6,June,Friday,23,8857173,950044,1.0,1.0,0.0,0.04941599281221923,1113,a,a,5392.695417789758,4,0.0,2014,6,1113,853.5884995507637,9.322908202146428,1.0,0.0
2014-06-07,6731210.0,6186320.477737376,4570115.370558012,7851764.8250300065,False,Historical,2014,6,June,Saturday,23,6731210,772417,1.0,0.0,0.0,0.0,1113,a,a,5392.695417789758,5,1.0,2014,6,1113,693.9955076370171,8.714476765788428,0.0,0.0
2014-06-08,275989.0,273662.9564045773,-1283236.5967282092,1957306.152378467,False,Historical,2014,6,June,Sunday,23,275989,50042,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,6,32,1563.8125,5.515147276287919,0.0,0.0
2014-06-09,288181.0,5511286.846973073,3890930.6116677984,7180588.180055898,False,Historical,2014,6,June,Monday,24,288181,52481,1.0,0.0,1.0,0.0,34,b,c,12656.470588235294,0,0.0,2014,6,34,1543.5588235294117,5.491149177797679,0.0,1.0
2014-06-10,7416071.0,6255689.005519965,4674926.528039478,7870999.835813682,False,Historical,2014,6,June,Tuesday,24,7416071,862173,1.0,0.0,0.0,0.5040431266846361,1113,a,a,5392.695417789758,1,0.0,2014,6,1113,774.6388140161725,8.601604318390857,0.0,0.0
2014-06-11,6688764.0,5788777.00255941,4164347.40947108,7473102.021414581,False,Historical,2014,6,June,Wednesday,24,6688764,778255,1.0,0.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,2,0.0,2014,6,1113,699.240790655885,8.59456604840316,0.0,0.0
2014-06-12,6939204.0,5537441.112909496,3935821.9666463775,7138160.002664815,False,Historical,2014,6,June,Thursday,24,6939204,814557,1.0,0.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,3,0.0,2014,6,1113,731.8571428571429,8.51899130447593,0.0,0.0
2014-06-13,7068339.0,5998441.407205721,4449780.5967968,7688439.832717671,False,Historical,2014,6,June,Friday,24,7068339,815619,1.0,0.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,4,0.0,2014,6,1113,732.811320754717,8.666226510172029,0.0,0.0
2014-06-14,6574173.0,6379251.2372428905,4719764.325752717,7996852.370872467,False,Historical,2014,6,June,Saturday,24,6574173,730605,1.0,0.0,0.0,0.0,1113,a,a,5392.695417789758,5,1.0,2014,6,1113,656.4285714285714,8.998258977149074,0.0,0.0
2014-06-15,238273.0,510413.2940231726,-1108076.639407676,2148685.125761175,False,Historical,2014,6,June,Sunday,24,238273,41605,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,6,32,1300.15625,5.727028001442134,0.0,0.0
2014-06-16,10692037.0,9639257.52634286,8012225.921099226,11267484.433801128,False,Historical,2014,6,June,Monday,25,10692037,1026601,1.0,1.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,0,0.0,2014,6,1113,922.3728661275832,10.414987906694032,1.0,0.0
2014-06-17,9295150.0,8807258.388733871,7123026.122549223,10347446.293531338,False,Historical,2014,6,June,Tuesday,25,9295150,946295,1.0,1.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,1,0.0,2014,6,1113,850.2201257861635,9.82267686080979,1.0,0.0
2014-06-18,9059505.0,8425955.563907033,6698476.063207217,9978731.209119994,False,Historical,2014,6,June,Wednesday,25,9059505,953404,1.0,1.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,2,0.0,2014,6,1113,856.607367475292,9.502272908441752,1.0,0.0
2014-06-19,3307766.0,7825757.112608503,6286035.354623452,9510238.256605905,False,Historical,2014,6,June,Thursday,25,3307766,386276,1.0,1.0,0.19813519813519814,0.006993006993006993,429,a,c,7058.694638694638,3,0.0,2014,6,429,900.4102564102565,8.563219045449367,1.0,0.19813519813519814
2014-06-20,9683407.0,8626088.394613432,6991037.519629999,10268902.063255738,False,Historical,2014,6,June,Friday,25,9683407,1005406,1.0,1.0,0.0,0.22731356693620844,1113,a,a,5392.695417789758,4,0.0,2014,6,1113,903.329739442947,9.631339976089262,1.0,0.0
2014-06-21,6065789.0,6584171.954762963,4964320.697558382,8209934.004371823,False,Historical,2014,6,June,Saturday,25,6065789,700770,1.0,0.0,0.0,0.0,1113,a,a,5392.695417789758,5,1.0,2014,6,1113,629.622641509434,8.655891376628565,0.0,0.0
2014-06-22,230668.0,741562.1361160293,-780400.6334804506,2388755.3934002845,False,Historical,2014,6,June,Sunday,25,230668,41392,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2014,6,32,1293.5,5.57276768457673,0.0,0.0
2014-06-23,6604967.0,7331337.974926155,5765814.116586646,8871433.005909286,False,Historical,2014,6,June,Monday,26,6604967,802029,1.0,0.0,0.0,0.0,1112,a,a,5397.167266187051,0,0.0,2014,6,1112,721.2491007194244,8.235321914793605,0.0,0.0
