Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year
2014-04-29,9457130.0,8659812.375174854,7060345.202787473,10396031.890196566,False,Historical,2014,4,April,Tuesday,18
2014-04-30,10841040.0,8239688.810394134,6608047.101677269,9883941.481791198,False,Historical,2014,4,April,Wednesday,18
2014-05-01,238077.0,6444585.320030736,4786837.386220145,8033215.019118743,False,Historical,2014,5,May,Thursday,18
2014-05-02,11310699.0,8441441.896130834,6820983.8695636215,10141344.69474155,False,Historical,2014,5,May,Friday,18
2014-05-03,6850332.0,6290014.869394273,4759452.461271162,7965050.75758144,False,Historical,2014,5,May,Saturday,18
2014-05-04,227506.0,196624.8877629461,-1524270.3974836117,1843949.0439190383,False,Historical,2014,5,May,Sunday,18
2014-05-05,10797063.0,9550126.39338804,8026448.749766512,11149052.179279018,False,Historical,2014,5,May,Monday,19
2014-05-06,9073871.0,8668527.595537925,7118121.206098961,10280019.573011696,False,Historical,2014,5,May,Tuesday,19
2014-05-07,8451824.0,8253303.728442764,6631776.327403351,9999844.069958989,False,Historical,2014,5,May,Wednesday,19
2014-05-08,8356504.0,7971002.4019462885,6243034.1865349645,9609368.580550116,False,Historical,2014,5,May,Thursday,19
2014-05-09,8722646.0,8418924.35167247,6666332.704986341,10017715.201524587,False,Historical,2014,5,May,Friday,19
2014-05-10,6828031.0,6355454.506246204,4774842.007931613,7991623.929667094,False,Historical,2014,5,May,Saturday,19
2014-05-11,242817.0,287842.95670561685,-1314697.995813191,2024020.0479643696,False,Historical,2014,5,May,Sunday,19
2014-05-12,6383523.0,7085649.853536481,5489935.097066175,8705281.6034222,False,Historical,2014,5,May,Monday,20
2014-05-13,6128627.0,6198384.4717988735,4561452.280868728,7674977.716613252,False,Historical,2014,5,May,Tuesday,20
2014-05-14,6141038.0,5773207.541828422,4308395.145058568,7312394.452772373,False,Historical,2014,5,May,Wednesday,20
2014-05-15,6252912.0,5478921.298385595,3870215.942059443,7007277.318283635,False,Historical,2014,5,May,Thursday,20
2014-05-16,6515173.0,5909909.190314736,4265161.464434366,7471590.7134919735,False,Historical,2014,5,May,Friday,20
2014-05-17,6052688.0,6326096.140583941,4640555.884774847,7924741.149018673,False,Historical,2014,5,May,Saturday,20
2014-05-18,234786.0,275807.3698017598,-1285863.1019486245,1956454.593936112,False,Historical,2014,5,May,Sunday,20
2014-05-19,10104320.0,9498169.199524645,7775222.880139811,11055403.593141265,False,Historical,2014,5,May,Monday,21
2014-05-20,8264365.0,8598727.139565442,6979060.239949164,10201312.132992167,False,Historical,2014,5,May,Tuesday,21
2014-05-21,7727052.0,8160251.367679534,6491605.567873596,9699373.353179041,False,Historical,2014,5,May,Wednesday,21
2014-05-22,7517793.0,7853815.887233004,6264522.32021097,9387672.871994823,False,Historical,2014,5,May,Thursday,21
2014-05-23,8177009.0,8270820.112294956,6772655.776664738,9905409.049486581,False,Historical,2014,5,May,Friday,21
2014-05-24,6130815.0,6206766.609358702,4570959.6794539215,7823184.329441675,False,Historical,2014,5,May,Saturday,21
2014-05-25,224097.0,186456.7585334058,-1298601.4332308641,1788670.5540351996,False,Historical,2014,5,May,Sunday,21
2014-05-26,6489410.0,6890658.5086293025,5328170.771207411,8503452.319543773,False,Historical,2014,5,May,Monday,22
2014-05-27,6286135.0,6000211.404949219,4354213.754815372,7551028.848287622,False,Historical,2014,5,May,Tuesday,22
2014-05-28,7944392.0,5571265.4868758125,3997099.13392099,7179231.127496824,False,Historical,2014,5,May,Wednesday,22
2014-05-29,292254.0,3832715.128103035,2101158.332358684,5400741.77552401,False,Historical,2014,5,May,Thursday,22
2014-05-30,9846892.0,5820203.573079882,4167173.216181614,7491521.6958566755,False,Historical,2014,5,May,Friday,22
2014-05-31,6880606.0,6122889.530808163,4624505.302743419,7712872.971036389,False,Historical,2014,5,May,Saturday,22
2014-06-01,264670.0,153167.59556443675,-1368522.668297756,1792775.5409429078,False,Historical,2014,6,June,Sunday,22
2014-06-02,11662688.0,9303861.18340193,7858315.797444799,11000724.232463317,False,Historical,2014,6,June,Monday,23
2014-06-03,9598519.0,8436891.360939397,6684127.360691309,9997097.06531078,False,Historical,2014,6,June,Tuesday,23
2014-06-04,8807342.0,8030206.500618765,6406585.434859621,9702271.23943674,False,Historical,2014,6,June,Wednesday,23
2014-06-05,8812312.0,7758134.748585776,6183003.654482798,9377242.330248207,False,Historical,2014,6,June,Thursday,23
2014-06-06,8857173.0,8204774.178997399,6646211.619265238,9770552.105343573,False,Historical,2014,6,June,Friday,23
2014-06-07,6731210.0,6186320.477737376,4570115.370558012,7851764.8250300065,False,Historical,2014,6,June,Saturday,23
2014-06-08,275989.0,273662.9564045773,-1283236.5967282092,1957306.152378467,False,Historical,2014,6,June,Sunday,23
2014-06-09,288181.0,5511286.846973073,3890930.6116677984,7180588.180055898,False,Historical,2014,6,June,Monday,24
2014-06-10,7416071.0,6255689.005519965,4674926.528039478,7870999.835813682,False,Historical,2014,6,June,Tuesday,24
2014-06-11,6688764.0,5788777.00255941,4164347.40947108,7473102.021414581,False,Historical,2014,6,June,Wednesday,24
2014-06-12,6939204.0,5537441.112909496,3935821.9666463775,7138160.002664815,False,Historical,2014,6,June,Thursday,24
2014-06-13,7068339.0,5998441.407205721,4449780.5967968,7688439.832717671,False,Historical,2014,6,June,Friday,24
2014-06-14,6574173.0,6379251.2372428905,4719764.325752717,7996852.370872467,False,Historical,2014,6,June,Saturday,24
2014-06-15,238273.0,510413.2940231726,-1108076.639407676,2148685.125761175,False,Historical,2014,6,June,Sunday,24
2014-06-16,10692037.0,9639257.526342861,8012225.921099226,11267484.433801128,False,Historical,2014,6,June,Monday,25
2014-06-17,9295150.0,8807258.388733871,7123026.122549223,10347446.293531338,False,Historical,2014,6,June,Tuesday,25
2014-06-18,9059505.0,8425955.563907033,6698476.063207217,9978731.209119994,False,Historical,2014,6,June,Wednesday,25
2014-06-19,3307766.0,7825757.112608503,6286035.354623452,9510238.256605905,False,Historical,2014,6,June,Thursday,25
2014-06-20,9683407.0,8626088.394613432,6991037.519629999,10268902.063255738,False,Historical,2014,6,June,Friday,25
2014-06-21,6065789.0,6584171.954762963,4964320.697558382,8209934.004371823,False,Historical,2014,6,June,Saturday,25
2014-06-22,230668.0,741562.1361160293,-780400.6334804506,2388755.3934002845,False,Historical,2014,6,June,Sunday,25
2014-06-23,6604967.0,7331337.974926155,5765814.116586646,8871433.005909286,False,Historical,2014,6,June,Monday,26
2014-06-24,6040970.0,6495335.983125208,4915030.164483802,8041611.795302557,False,Historical,2014,6,June,Tuesday,26
2014-06-25,5977803.0,6106293.606579814,4539563.3194053,7591126.695962578,False,Historical,2014,6,June,Wednesday,26
2014-06-26,5802491.0,5844173.219855918,4276255.351383309,7623109.1575876335,False,Historical,2014,6,June,Thursday,26
2014-06-27,6910940.0,6283218.470901058,4765057.920706394,7870167.274543556,False,Historical,2014,6,June,Friday,26
2014-06-28,6586535.0,6708277.220061792,5097366.065927258,8424519.112592705,False,Historical,2014,6,June,Saturday,26
2014-06-29,257513.0,886106.5722485665,-617627.4969842077,2675050.9696881673,False,Historical,2014,6,June,Sunday,26
2014-06-30,13308602.0,9819245.06165615,8192864.7972496115,11597854.299015624,False,Historical,2014,6,June,Monday,27
2014-07-01,8240050.0,8973368.753528744,7492656.46373618,10489644.516249925,False,Historical,2014,7,July,Tuesday,27
2014-07-02,7708595.0,8572499.938634744,7005511.705782241,10218459.425033528,False,Historical,2014,7,July,Wednesday,27
2014-07-03,7204662.0,8298573.209251408,6841275.516919723,9936789.592523256,False,Historical,2014,7,July,Thursday,27
2014-07-04,6518718.0,8722546.91043367,7198210.793741904,10387141.135496285,False,Historical,2014,7,July,Friday,27
2014-07-05,5377184.0,6748589.337565759,5184187.935098405,8293114.47619777,False,Historical,2014,7,July,Saturday,27
2014-07-06,241423.0,951586.0822657335,-666708.5520436811,2530889.4966806555,False,Historical,2014,7,July,Sunday,27
2014-07-07,6059587.0,7534321.779769405,5961212.357551431,9071476.995295225,False,Historical,2014,7,July,Monday,28
2014-07-08,5119383.0,6687845.382041923,5145665.912895427,8401238.964151165,False,Historical,2014,7,July,Tuesday,28
2014-07-09,4959489.0,6313121.055202944,4641238.07303346,7848291.7951974,False,Historical,2014,7,July,Wednesday,28
2014-07-10,5729302.0,6044947.893748538,4394058.253402845,7619128.365708504,False,Historical,2014,7,July,Thursday,28
2014-07-11,5791635.0,6461874.452183727,4809466.230556601,7991689.65786611,False,Historical,2014,7,July,Friday,28
2014-07-12,5329624.0,6737768.952823246,5162258.995213826,8165919.2655643,False,Historical,2014,7,July,Saturday,28
2014-07-13,268130.0,968153.1415003043,-669979.8920169408,2656632.0357568706,False,Historical,2014,7,July,Sunday,28
2014-07-14,8607714.0,9945416.994141664,8279889.1547042765,11481720.243543832,False,Historical,2014,7,July,Monday,29
2014-07-15,7684994.0,9094201.138945855,7544989.757443659,10823549.060486779,False,Historical,2014,7,July,Tuesday,29
2014-07-16,7177840.0,8682583.613829961,7131815.082545988,10230069.190898448,False,Historical,2014,7,July,Wednesday,29
2014-07-17,6837176.0,7028964.70567962,5380744.243455369,8709350.702434191,False,Historical,2014,7,July,Thursday,29
2014-07-18,6647315.0,7413014.596050961,5906513.35541818,9002825.416919943,False,Historical,2014,7,July,Friday,29
2014-07-19,4689269.0,5282742.550152923,3586935.7216896457,6785613.737198549,False,Historical,2014,7,July,Saturday,29
2014-07-20,248092.0,-463618.0099756658,-2035579.5413936349,1168549.7028022783,False,Historical,2014,7,July,Sunday,29
2014-07-21,5690785.0,6147968.84841276,4447362.416787921,7835489.788193029,False,Historical,2014,7,July,Monday,30
2014-07-22,5274595.0,5291148.382604737,3750020.821230348,6901017.440989765,False,Historical,2014,7,July,Tuesday,30
2014-07-23,5068787.0,4870498.190164839,3134720.383965535,6421687.975494072,False,Historical,2014,7,July,Wednesday,30
2014-07-24,5179026.0,4574119.614431645,3090596.9343290986,6132134.13617814,False,Historical,2014,7,July,Thursday,30
2014-07-25,5493418.0,4961697.332403285,3306113.545557782,6451417.46982007,False,Historical,2014,7,July,Friday,30
2014-07-26,4887412.0,5121760.255837237,3450010.5410868735,6760437.91803286,False,Historical,2014,7,July,Saturday,30
2014-07-27,244638.0,-605479.0664623338,-2334574.7662812527,1064696.737835342,False,Historical,2014,7,July,Sunday,30
2014-07-28,8536879.0,8338550.002041634,6780322.916096984,9940600.212148665,False,Historical,2014,7,July,Monday,31
2014-07-29,7323566.0,7471066.103511395,5902995.36644813,9117188.112681612,False,Historical,2014,7,July,Tuesday,31
2014-07-30,7468663.0,7038427.207052527,5386108.351062269,8681003.52913773,False,Historical,2014,7,July,Wednesday,31
2014-07-31,8284756.0,6724867.363179537,5107454.087825741,8280828.157040202,False,Historical,2014,7,July,Thursday,31
2014-08-01,7544719.0,7133715.583275586,5534734.81610872,8709227.008621171,False,Historical,2014,8,August,Friday,31
2014-08-02,5300445.0,4919215.102955223,3261297.387648006,6596791.094584065,False,Historical,2014,8,August,Saturday,31
2014-08-03,273058.0,-783408.6314864784,-2332360.928760628,797484.2143239029,False,Historical,2014,8,August,Sunday,31
2014-08-04,9062750.0,8096273.768628196,6424097.88959861,9683534.626520121,False,Historical,2014,8,August,Monday,32
2014-08-05,7530345.0,7233471.899016687,5632896.316619618,8789332.565765785,False,Historical,2014,8,August,Tuesday,32
2014-08-06,6709611.0,6805520.778941741,5209468.221630522,8417441.823340766,False,Historical,2014,8,August,Wednesday,32
2014-08-07,6772684.0,6503884.353652119,4932942.275661335,8052852.843464809,False,Historical,2014,8,August,Thursday,32
2014-08-08,6571862.0,6882982.583973629,5325979.06090323,8453874.870943481,False,Historical,2014,8,August,Friday,32
2014-08-09,4938926.0,4691729.166935962,3088999.4951602328,6306083.256863522,False,Historical,2014,8,August,Saturday,32
2014-08-10,249646.0,-964090.0706987907,-2540421.2991057,791109.588449832,False,Historical,2014,8,August,Sunday,32
2014-08-11,5850906.0,5566006.232724821,3984433.5237904037,7144579.392098184,False,Historical,2014,8,August,Monday,33
2014-08-12,5281785.0,4727164.296736408,2986646.742068226,6221381.114039953,False,Historical,2014,8,August,Tuesday,33
2014-08-13,5149918.0,4322357.388383508,2783521.4504686263,5932520.596340487,False,Historical,2014,8,August,Wednesday,33
2014-08-14,5395023.0,4044609.570567296,2338683.887115083,5573182.320180827,False,Historical,2014,8,August,Thursday,33
2014-08-15,5595129.0,4444661.513811188,2849475.800450997,6049243.298299058,False,Historical,2014,8,August,Friday,33
2014-08-16,5021534.0,4591524.759886179,2967118.5273808246,6207892.569023766,False,Historical,2014,8,August,Saturday,33
2014-08-17,255808.0,-1007445.1655652017,-2522753.946776746,491049.5052146504,False,Historical,2014,8,August,Sunday,33
2014-08-18,9250961.0,7802589.680409214,6223404.422988975,9314070.82757049,False,Historical,2014,8,August,Monday,34
2014-08-19,7698449.0,6989237.916994758,5355970.566840147,8712363.1408822,False,Historical,2014,8,August,Tuesday,34
2014-08-20,7022798.0,6519455.812088165,5000965.957138455,8054631.496851385,False,Historical,2014,8,August,Wednesday,34
2014-08-21,6616202.0,6253813.411214983,4577449.826992769,7840235.630862948,False,Historical,2014,8,August,Thursday,34
2014-08-22,6638319.0,6668851.060437912,4950866.3085828,8168775.656843755,False,Historical,2014,8,August,Friday,34
2014-08-23,4958030.0,4639619.551697452,3074035.929399093,6222437.235321699,False,Historical,2014,8,August,Saturday,34
2014-08-24,248837.0,-908395.5653163458,-2513906.7102562515,716428.9788815863,False,Historical,2014,8,August,Sunday,34
2014-08-25,5750763.0,5420874.909634841,3871346.999387675,7087415.693769616,False,Historical,2014,8,August,Monday,35
2014-08-26,5056366.0,4628463.352378741,3011024.7658801763,6234469.241454888,False,Historical,2014,8,August,Tuesday,35
2014-08-27,5167298.0,5597257.431060943,3959631.691648386,7231606.651454539,False,Historical,2014,8,August,Wednesday,35
2014-08-28,5355611.0,5350618.438286697,3758902.250136874,6974269.756107923,False,Historical,2014,8,August,Thursday,35
2014-08-29,6562758.0,5770359.79564179,4250775.177487205,7358739.189676122,False,Historical,2014,8,August,Friday,35
2014-08-30,5643050.0,6093611.813040973,4430721.930683282,7683944.968660736,False,Historical,2014,8,August,Saturday,35
2014-08-31,274884.0,579749.1363513545,-964274.3785223801,2245689.9089867417,False,Historical,2014,8,August,Sunday,35
2014-09-01,9737203.0,9104013.004857143,7627369.138127065,10771297.403067635,False,Historical,2014,9,September,Monday,36
2014-09-02,7854744.0,8309574.445765333,6768206.236482106,9866174.675740331,False,Historical,2014,9,September,Tuesday,36
2014-09-03,7170145.0,7936565.466532899,6263048.789191199,9535908.19623159,False,Historical,2014,9,September,Wednesday,36
2014-09-04,6799830.0,7666702.5697331,6025879.277031575,9319620.98147135,False,Historical,2014,9,September,Thursday,36
2014-09-05,6908744.0,8074742.264232589,6363814.437094842,9774857.649388539,False,Historical,2014,9,September,Friday,36
2014-09-06,5010762.0,6142749.575755777,4532484.87422408,7752770.927244361,False,Historical,2014,9,September,Saturday,36
2014-09-07,228115.0,659225.0156555625,-881474.1251503194,2216093.1847789357,False,Historical,2014,9,September,Sunday,36
2014-09-08,5655302.0,6830705.259645657,5282208.1593117,8529138.083961137,False,Historical,2014,9,September,Monday,37
2014-09-09,5259862.0,6031575.59922792,4452679.119857444,7625090.658872899,False,Historical,2014,9,September,Tuesday,37
2014-09-10,5220667.0,5650736.454803424,4048544.7098191148,7354467.444754031,False,Historical,2014,9,September,Wednesday,37
2014-09-11,5288519.0,5382056.090971781,3834065.341088124,6906993.595337666,False,Historical,2014,9,September,Thursday,37
2014-09-12,5479788.0,5776034.664103465,4237466.409922612,7414417.655780684,False,Historical,2014,9,September,Friday,37
2014-09-13,5134569.0,6135013.041443209,4594332.538997007,7807390.362026022,False,Historical,2014,9,September,Saturday,37
2014-09-14,243543.0,669127.16574795,-914543.6169442852,2274892.5163117494,False,Historical,2014,9,September,Sunday,37
2014-09-15,8724338.0,9009917.397883434,7426769.610245256,10498710.579323187,False,Historical,2014,9,September,Monday,38
2014-09-16,7191134.0,8199144.504786692,6510378.762760812,9811273.921768455,False,Historical,2014,9,September,Tuesday,38
2014-09-17,6513743.0,7803809.605033421,6133988.509617884,9448203.348475154,False,Historical,2014,9,September,Wednesday,38
2014-09-18,6397477.0,7526086.937122055,5887839.887304625,9148765.92452653,False,Historical,2014,9,September,Thursday,38
2014-09-19,6550530.0,7899910.489628973,6190454.511152933,9429629.99711373,False,Historical,2014,9,September,Friday,38
2014-09-20,4915671.0,6028999.4889093,4440542.578960373,7646186.047712197,False,Historical,2014,9,September,Saturday,38
2014-09-21,242302.0,580530.1442983785,-1066069.835300512,2084777.066647261,False,Historical,2014,9,September,Sunday,38
2014-09-22,5277645.0,6625352.106424737,4952341.405799058,8220225.572536925,False,Historical,2014,9,September,Monday,39
2014-09-23,4977122.0,5804090.616220592,4338489.295291979,7500028.046999564,False,Historical,2014,9,September,Tuesday,39
2014-09-24,4805992.0,5395266.857077753,3865525.9661834096,7005843.755139747,False,Historical,2014,9,September,Wednesday,39
2014-09-25,4969583.0,5102969.170013479,3490419.4662606143,6719016.499442574,False,Historical,2014,9,September,Thursday,39
2014-09-26,5320736.0,5457880.39843245,3835310.347688409,7080000.16214795,False,Historical,2014,9,September,Friday,39
2014-09-27,4975386.0,5803304.228187184,4149384.8243762515,7333055.329436494,False,Historical,2014,9,September,Saturday,39
2014-09-28,220642.0,366460.9346403414,-1257503.014516915,1938266.928008162,False,Historical,2014,9,September,Sunday,39
2014-09-29,8548286.0,8586776.640281267,7034750.754684007,10152879.83477374,False,Historical,2014,9,September,Monday,40
2014-09-30,8893788.0,7754587.635704091,6107164.626832177,9370647.608886613,False,Historical,2014,9,September,Tuesday,40
2014-10-01,7702334.0,7333231.604047594,5785711.185546118,8935382.454801932,False,Historical,2014,10,October,Wednesday,40
2014-10-02,8155792.0,7028527.507550106,5333173.565356347,8578068.816888759,False,Historical,2014,10,October,Thursday,40
2014-10-03,307988.0,6069419.23979004,4517431.11192265,7699491.830040203,False,Historical,2014,10,October,Friday,40
2014-10-04,6426083.0,5485694.870908442,3886656.237799392,7096742.608539527,False,Historical,2014,10,October,Saturday,40
2014-10-05,225796.0,42402.65627555692,-1685124.6618286676,1581383.32284518,False,Historical,2014,10,October,Sunday,40
2014-10-06,9028634.0,8339420.389622566,6769802.281187588,9953482.759077579,False,Historical,2014,10,October,Monday,41
2014-10-07,7332784.0,7500825.356088488,5865169.876256974,8961430.771327175,False,Historical,2014,10,October,Tuesday,41
2014-10-08,6869767.0,7075569.963819837,5395408.15848696,8678937.04850992,False,Historical,2014,10,October,Wednesday,41
2014-10-09,6816808.0,6769738.008975708,5206766.126283543,8326611.125859415,False,Historical,2014,10,October,Thursday,41
2014-10-10,7047404.0,7114037.163064278,5300243.105678989,8699657.235798014,False,Historical,2014,10,October,Friday,41
2014-10-11,5190193.0,5141229.557988259,3565480.6580077955,6751553.314937342,False,Historical,2014,10,October,Saturday,41
2014-10-12,240423.0,-287348.80812943715,-1845091.3784403617,1314103.4498605311,False,Historical,2014,10,October,Sunday,41
2014-10-13,5445980.0,5842725.133512304,4336828.750246588,7350630.913284439,False,Historical,2014,10,October,Monday,42
2014-10-14,5213744.0,5021968.509301675,3452503.7381121796,6684771.695504791,False,Historical,2014,10,October,Tuesday,42
2014-10-15,5110401.0,4617733.88329677,3008025.0362627557,6237036.252967163,False,Historical,2014,10,October,Wednesday,42
2014-10-16,5179446.0,4336588.987820724,2771660.8141210466,6055717.791491085,False,Historical,2014,10,October,Thursday,42
2014-10-17,5449686.0,4708208.922808016,2988827.0014228364,6352608.788536328,False,Historical,2014,10,October,Friday,42
2014-10-18,4945733.0,4938065.360918978,3459643.9034420974,6523627.372115293,False,Historical,2014,10,October,Saturday,42
2014-10-19,204991.0,-451672.7663053075,-2178156.8306293758,1122577.4608365234,False,Historical,2014,10,October,Sunday,42
2014-10-20,8078830.0,7918270.180453749,6311501.072475891,9506771.142509967,False,Historical,2014,10,October,Monday,43
2014-10-21,6677374.0,7135788.949072062,5531963.958427547,8746703.657233398,False,Historical,2014,10,October,Tuesday,43
2014-10-22,6129832.0,6770936.28864298,5211176.891736755,8359565.25755126,False,Historical,2014,10,October,Wednesday,43
2014-10-23,6463607.0,6530067.8584605865,4919331.9763128795,8018709.629773082,False,Historical,2014,10,October,Thursday,43
2014-10-24,6523289.0,6941785.270113779,5408836.713870718,8596903.785849944,False,Historical,2014,10,October,Friday,43
2014-10-25,4894704.0,5039609.714843105,3527991.2511527557,6692747.654333075,False,Historical,2014,10,October,Saturday,43
2014-10-26,219359.0,-314036.5692106225,-1874674.795660005,1298028.645784433,False,Historical,2014,10,October,Sunday,43
2014-10-27,5508341.0,5865450.605727711,4281059.389424507,7573059.842118282,False,Historical,2014,10,October,Monday,44
2014-10-28,5163755.0,5123382.423613206,3617568.81210614,6761178.877483173,False,Historical,2014,10,October,Tuesday,44
2014-10-29,5285015.0,4797127.866077435,3020196.8341182405,6536087.899426352,False,Historical,2014,10,October,Wednesday,44
2014-10-30,6271893.0,4592109.061558193,2959791.2928123698,6156385.186796739,False,Historical,2014,10,October,Thursday,44
2014-10-31,6106412.0,4990197.511733827,3356939.732596262,6531440.867012329,False,Historical,2014,10,October,Friday,44
2014-11-01,3522395.0,5325297.37656425,3666622.4899327937,6800683.100975755,False,Historical,2014,11,November,Saturday,44
2014-11-02,213741.0,-6471.165771099835,-1691092.5624944593,1468920.658203346,False,Historical,2014,11,November,Sunday,44
2014-11-03,9953793.0,8336048.331082258,6687377.879896814,9844142.82348054,False,Historical,2014,11,November,Monday,45
2014-11-04,8181287.0,7608831.569238242,6001297.389650823,9231885.282528799,False,Historical,2014,11,November,Tuesday,45
2014-11-05,7493001.0,7295236.594141756,5769492.711523563,8949816.32728966,False,Historical,2014,11,November,Wednesday,45
2014-11-06,7184058.0,7100036.177092174,5588466.5533029735,8593310.547801744,False,Historical,2014,11,November,Thursday,45
2014-11-07,7298281.0,7556183.9404965425,5970158.919358887,9121447.792189844,False,Historical,2014,11,November,Friday,45
2014-11-08,5629423.0,5765917.039874808,4155027.383596218,7350613.648787526,False,Historical,2014,11,November,Saturday,45
2014-11-09,177774.0,398561.89527880424,-1229200.5515985212,2023681.1665535157,False,Historical,2014,11,November,Sunday,45
2014-11-10,8095306.0,8766085.452776626,7107769.135979488,10314615.080023421,False,Historical,2014,11,November,Monday,46
2014-11-11,7083145.0,8031955.401859509,6489147.236228131,9680009.977500493,False,Historical,2014,11,November,Tuesday,46
2014-11-12,6686356.0,7711591.821370741,6068879.306959299,9393836.155253077,False,Historical,2014,11,November,Wednesday,46
2014-11-13,6750180.0,7509037.072907953,5915586.255282974,9062308.815019714,False,Historical,2014,11,November,Thursday,46
2014-11-14,7064885.0,7959840.718169667,6479629.145926321,9617921.547120241,False,Historical,2014,11,November,Friday,46
2014-11-15,5576429.0,6161609.549628752,4511893.933707985,7739853.797456928,False,Historical,2014,11,November,Saturday,46
2014-11-16,203453.0,765691.6159217288,-905992.2277998781,2358530.293311056,False,Historical,2014,11,November,Sunday,46
2014-11-17,5849735.0,6919729.214134677,5352548.762350734,8535772.611684926,False,Historical,2014,11,November,Monday,47
2014-11-18,5367537.0,6175926.906720625,4562864.703670384,7795792.069175242,False,Historical,2014,11,November,Tuesday,47
2014-11-19,4888765.0,5848776.69559271,4284396.623409542,7528846.767494647,False,Historical,2014,11,November,Wednesday,47
2014-11-20,5575878.0,5641321.044017617,4020643.502440799,7322894.383139512,False,Historical,2014,11,November,Thursday,47
2014-11-21,5816514.0,6091352.00062987,4587797.51398035,7790461.202783247,False,Historical,2014,11,November,Friday,47
2014-11-22,5522528.0,6531865.740135527,4885321.897177314,8125733.0083218515,False,Historical,2014,11,November,Saturday,47
2014-11-23,198298.0,1116596.3630126077,-398999.28767823224,2688578.9351039273,False,Historical,2014,11,November,Sunday,47
2014-11-24,9020315.0,9555404.274296582,7950386.874126732,11129871.017167406,False,Historical,2014,11,November,Monday,48
2014-11-25,7868758.0,8817088.976534951,7201856.559253562,10481781.139741858,False,Historical,2014,11,November,Tuesday,48
2014-11-26,7518283.0,8497883.974040935,6955296.752942672,10144245.090798123,False,Historical,2014,11,November,Wednesday,48
2014-11-27,7867510.0,8299140.01938768,6723923.914807062,10024134.518628577,False,Historical,2014,11,November,Thursday,48
2014-11-28,9172722.0,8761856.472653424,7287585.322368655,10487083.899409873,False,Historical,2014,11,November,Friday,48
2014-11-29,7305547.0,6952047.849568453,5357682.613264939,8563801.756699873,False,Historical,2014,11,November,Saturday,48
2014-11-30,242056.0,1502165.1688633056,-58373.07991972469,2982591.4006836475,False,Historical,2014,11,November,Sunday,48
2014-12-01,10276971.0,10001097.87635996,8278053.506322341,11627284.529748162,False,Historical,2014,12,December,Monday,49
2014-12-02,8843822.0,9256540.13575167,7802825.725117111,10866629.8087964,False,Historical,2014,12,December,Tuesday,49
2014-12-03,8258019.0,8931039.580564873,7281836.534324626,10501156.189990994,False,Historical,2014,12,December,Wednesday,49
2014-12-04,8554042.0,8723323.178229658,7143238.269726494,10265449.307016816,False,Historical,2014,12,December,Thursday,49
2014-12-05,9801856.0,9177647.829822322,7633195.589030392,10692921.479387093,False,Historical,2014,12,December,Friday,49
2014-12-06,6479401.0,7339256.300510014,5743825.241124016,8912122.345801407,False,Historical,2014,12,December,Saturday,49
2014-12-07,196469.0,1830833.974264171,263735.30788153986,3479847.0412138086,False,Historical,2014,12,December,Sunday,49
2014-12-08,6560015.0,8079935.587331785,6398095.038726861,9672852.238819497,False,Historical,2014,12,December,Monday,50
2014-12-09,6329729.0,7296955.990612695,5730461.018164399,8826598.738798797,False,Historical,2014,12,December,Tuesday,50
2014-12-10,5909802.0,6930737.600007508,5278988.996287523,8567232.01525948,False,Historical,2014,12,December,Wednesday,50
2014-12-11,6156944.0,6678020.2663330715,5127203.369826845,8337618.52949278,False,Historical,2014,12,December,Thursday,50
2014-12-12,6501211.0,7087034.04570357,5474737.507875111,8851604.389171092,False,Historical,2014,12,December,Friday,50
2014-12-13,6779226.0,7477030.683067216,5870181.421966679,9123261.813218717,False,Historical,2014,12,December,Saturday,50
2014-12-14,218670.0,1875987.2642604343,292709.74916507787,3492004.5154676302,False,Historical,2014,12,December,Sunday,50
2014-12-15,12133381.0,10408339.287513735,8824378.037613811,11989134.611751545,False,Historical,2014,12,December,Monday,51
2014-12-16,10621060.0,9561299.870180417,7984490.093041381,11176748.830956388,False,Historical,2014,12,December,Tuesday,51
2014-12-17,9483386.0,9131964.24699938,7461287.899031571,10750004.762634521,False,Historical,2014,12,December,Wednesday,51
2014-12-18,9808212.0,8815877.02584693,7310673.090485036,10323557.241293598,False,Historical,2014,12,December,Thursday,51
2014-12-19,9518489.0,9165972.504452925,7456001.560872215,10880183.406104662,False,Historical,2014,12,December,Friday,51
2014-12-20,7956411.0,7188156.88821946,5444170.64173069,8742976.756075088,False,Historical,2014,12,December,Saturday,51
2014-12-21,259248.0,1487780.9909580476,-38827.87103319295,3154499.391719776,False,Historical,2014,12,December,Sunday,51
2014-12-22,11007641.0,7993650.632616381,6331419.75805996,9577713.972510604,False,Historical,2014,12,December,Monday,52
2014-12-23,10712124.0,7084749.4410191765,5528503.722829562,8622119.703778403,False,Historical,2014,12,December,Tuesday,52
2014-12-24,4612716.0,6601375.338130734,5017207.227346751,8149196.829044021,False,Historical,2014,12,December,Wednesday,52
2014-12-25,155386.0,357338.02862160257,-1371637.4415102426,1929107.4320162972,False,Historical,2014,12,December,Thursday,52
2014-12-26,205238.0,5187590.801832094,3524633.772644062,6818493.559797715,False,Historical,2014,12,December,Friday,52
